order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
3005,16,31,Paneer Lababdar,20/04/24,00:44:52,Pending,371
3006,21,29,Chole Bhature,02/10/24,11:30:58,Cancelled,202
3007,16,20,Masala Dosa,29/07/23,01:58:19,Completed,424
3008,5,36,Paneer Lababdar,03/05/24,20:46:41,Cancelled,296
3009,27,36,Chicken Biryani,25/10/24,08:31:17,Completed,491
3010,4,5,Chicken Biryani,22/08/23,17:01:58,Completed,273
3011,32,18,Samosa,08/02/24,12:48:10,Pending,373
3012,12,49,Masala Dosa,16/04/23,08:11:16,Completed,323
3013,31,36,Prawn Masala,18/04/24,06:21:33,Cancelled,298
3014,3,14,Masala Dosa,04/04/23,15:35:55,Completed,370
3015,25,37,Burger,23/09/23,17:53:06,Pending,170
3016,13,13,Pasta Alfredo,07/12/24,03:43:46,Cancelled,280
3017,27,42,Paneer Lababdar,18/12/23,10:59:14,Pending,355
3018,3,39,Paneer Lababdar,28/02/24,08:08:26,Cancelled,214
3019,24,17,Prawn Masala,14/04/24,15:56:11,Pending,332
3020,27,29,Mutton Rogan Josh,08/10/23,22:41:01,Cancelled,463
3021,7,67,Samosa,09/11/23,14:16:25,Pending,383
3022,17,21,Paneer Butter Masala,18/05/24,00:30:49,Cancelled,474
3023,32,14,Paneer Lababdar,20/11/24,06:43:00,Completed,567
3024,10,9,Samosa,22/04/23,00:09:22,Pending,175
3025,14,3,Prawn Masala,15/05/23,05:33:03,Pending,581
3026,6,37,Paneer Lababdar,13/01/24,01:44:43,Cancelled,345
3027,25,62,Pasta Alfredo,22/12/23,04:01:36,Completed,358
3028,22,18,Masala Dosa,04/10/23,06:32:57,Completed,391
3029,10,51,Masala Dosa,02/04/23,11:07:42,Cancelled,575
3030,8,9,Paneer Butter Masala,20/08/24,15:51:52,Pending,313
3031,1,68,Masala Dosa,02/10/23,07:22:45,Cancelled,402
3032,21,40,Chole Bhature,21/06/23,15:44:10,Cancelled,314
3033,3,1,Paneer Butter Masala,11/07/23,03:35:54,Cancelled,428
3034,1,33,Masala Dosa,18/09/24,12:30:54,Cancelled,468
3035,22,60,Chole Bhature,12/07/24,03:36:28,Cancelled,410
3036,15,15,Prawn Masala,21/07/23,19:23:58,Cancelled,581
3037,8,24,Masala Dosa,09/04/23,03:39:50,Cancelled,441
3038,13,51,Paneer Lababdar,23/08/23,08:54:09,Completed,332
3039,1,5,Masala Dosa,14/01/23,20:01:52,Cancelled,353
3040,27,68,Pasta Alfredo,30/09/24,04:08:42,Completed,496
3041,28,6,Chole Bhature,20/02/24,18:59:33,Cancelled,491
3042,12,6,Egg Curry,09/04/23,02:31:48,Cancelled,434
3043,23,64,Burger,28/05/23,20:27:01,Pending,197
3044,29,66,Chicken Biryani,13/04/24,13:07:31,Cancelled,225
3045,1,40,Paneer Butter Masala,05/12/24,14:17:45,Cancelled,267
3046,18,47,Prawn Masala,16/05/23,06:54:05,Completed,193
3047,23,11,Egg Curry,02/01/24,06:12:31,Cancelled,590
3048,19,47,Masala Dosa,10/08/23,02:46:20,Completed,455
3049,15,56,Samosa,01/04/23,06:19:02,Pending,183
3050,17,55,Egg Curry,13/08/23,18:01:48,Cancelled,357
3051,21,16,Masala Dosa,23/06/24,16:28:46,Cancelled,505
3052,26,6,Prawn Masala,19/12/24,09:54:56,Completed,366
3053,30,28,Prawn Masala,02/04/24,14:22:43,Cancelled,454
3054,15,53,Prawn Masala,02/01/23,23:36:20,Completed,439
3055,4,62,Pasta Alfredo,21/11/23,17:27:29,Cancelled,526
3056,15,3,Chole Bhature,04/04/24,00:54:42,Pending,367
3057,29,29,Paneer Lababdar,04/07/24,10:02:30,Cancelled,373
3058,29,41,Prawn Masala,23/09/24,21:42:38,Completed,477
3059,31,53,Paneer Lababdar,01/01/24,21:10:57,Completed,510
3060,15,48,Burger,18/05/24,07:43:09,Pending,353
3061,26,62,Prawn Masala,07/11/24,16:21:14,Pending,334
3062,24,31,Chole Bhature,13/02/23,08:07:50,Completed,566
3063,1,20,Samosa,03/03/24,10:31:28,Pending,202
3064,24,11,Mutton Rogan Josh,16/06/24,00:32:19,Pending,247
3065,19,54,Egg Curry,03/02/23,00:49:24,Completed,445
3066,28,36,Mutton Rogan Josh,14/05/23,07:52:12,Completed,491
3067,30,7,Egg Curry,21/09/24,21:24:11,Completed,443
3068,28,55,Masala Dosa,25/10/23,20:28:49,Pending,387
3069,4,44,Samosa,18/09/24,10:54:51,Cancelled,353
3070,26,28,Burger,30/04/24,08:16:59,Pending,466
3071,6,6,Paneer Lababdar,10/02/24,12:36:12,Cancelled,512
3072,24,25,Burger,15/08/24,07:35:41,Completed,294
3073,7,62,Chicken Biryani,11/01/23,03:13:43,Completed,352
3074,30,12,Chicken Biryani,07/05/23,08:39:44,Pending,223
3075,20,37,Mutton Rogan Josh,18/12/23,18:00:51,Cancelled,551
3076,31,32,Paneer Lababdar,05/01/24,01:01:59,Completed,439
3077,4,16,Egg Curry,23/05/24,21:48:31,Completed,512
3078,5,34,Paneer Lababdar,12/11/23,17:05:14,Completed,237
3079,17,2,Burger,03/07/23,01:25:21,Completed,200
3080,10,9,Egg Curry,17/03/23,08:27:35,Pending,164
3081,20,48,Paneer Lababdar,13/06/24,11:16:44,Pending,592
3082,9,2,Masala Dosa,21/11/23,03:10:13,Pending,171
3083,32,15,Prawn Masala,15/06/23,19:18:55,Cancelled,503
3084,24,35,Chicken Biryani,20/04/23,19:10:32,Completed,190
3085,16,5,Burger,10/07/23,04:38:58,Completed,428
3086,13,38,Mutton Rogan Josh,15/07/24,15:18:34,Cancelled,475
3087,16,8,Pasta Alfredo,10/04/24,14:38:32,Cancelled,227
3088,19,37,Masala Dosa,11/09/24,18:09:56,Completed,166
3089,8,56,Chole Bhature,16/10/23,23:43:31,Pending,569
3090,27,62,Egg Curry,25/11/24,00:38:09,Pending,545
3091,2,1,Paneer Butter Masala,06/05/24,00:37:02,Cancelled,291
3092,16,27,Burger,08/04/23,03:47:07,Cancelled,574
3093,4,10,Paneer Butter Masala,24/07/23,02:20:27,Pending,230
3094,2,68,Burger,15/05/23,05:51:05,Pending,293
3095,8,48,Mutton Rogan Josh,15/04/23,11:37:15,Cancelled,546
3096,25,58,Samosa,21/06/24,19:35:51,Completed,336
3097,17,2,Egg Curry,18/01/23,02:23:31,Pending,492
3098,28,42,Samosa,02/11/24,02:16:38,Pending,313
3099,5,23,Pasta Alfredo,29/08/24,00:53:06,Completed,280
3100,13,32,Paneer Butter Masala,20/11/24,16:22:15,Completed,245
3101,25,40,Paneer Lababdar,24/06/24,15:12:38,Pending,201
3102,18,57,Prawn Masala,26/07/23,23:44:11,Completed,317
3103,12,4,Pasta Alfredo,17/09/23,16:18:51,Pending,444
3104,12,31,Pasta Alfredo,23/09/24,02:07:39,Cancelled,553
3105,26,30,Mutton Rogan Josh,27/04/23,20:55:57,Pending,338
3106,4,40,Mutton Rogan Josh,24/08/24,09:06:31,Completed,539
3107,17,59,Paneer Lababdar,22/10/24,04:20:59,Completed,154
3108,10,48,Samosa,28/07/23,00:31:25,Completed,503
3109,26,63,Chicken Biryani,25/08/23,04:24:58,Cancelled,222
3110,28,38,Paneer Butter Masala,21/05/24,12:04:19,Completed,203
3111,16,1,Mutton Rogan Josh,01/11/24,10:32:32,Cancelled,448
3112,7,61,Burger,29/07/23,21:09:08,Cancelled,430
3113,24,21,Chicken Biryani,28/05/23,15:25:48,Completed,439
3114,24,21,Samosa,16/01/23,17:35:41,Completed,201
3115,6,55,Masala Dosa,18/08/24,03:06:26,Pending,346
3116,2,35,Paneer Butter Masala,19/04/23,22:36:50,Completed,185
3117,4,2,Chicken Biryani,01/08/23,10:27:35,Cancelled,192
3118,19,30,Mutton Rogan Josh,03/11/23,23:24:35,Completed,499
3119,26,47,Masala Dosa,23/08/23,12:56:36,Pending,529
3120,24,48,Mutton Rogan Josh,09/10/23,09:14:35,Cancelled,188
3121,5,59,Chole Bhature,20/06/23,14:59:58,Pending,498
3122,22,35,Paneer Butter Masala,25/11/24,09:18:05,Cancelled,283
3123,19,19,Paneer Lababdar,05/11/24,05:33:25,Cancelled,252
3124,11,67,Chicken Biryani,28/04/24,13:48:44,Pending,294
3125,22,3,Paneer Lababdar,30/11/24,17:15:49,Cancelled,185
3126,24,31,Samosa,05/10/23,20:40:41,Pending,569
3127,24,51,Chole Bhature,13/01/24,20:33:21,Pending,560
3128,16,4,Egg Curry,16/05/23,22:27:51,Completed,558
3129,2,7,Prawn Masala,22/06/23,17:50:12,Cancelled,227
3130,6,9,Paneer Butter Masala,10/07/23,23:16:11,Pending,500
3131,31,20,Chicken Biryani,03/08/24,04:58:49,Completed,482
3132,32,49,Mutton Rogan Josh,29/06/23,23:52:10,Pending,508
3133,3,67,Prawn Masala,30/01/23,09:23:25,Cancelled,382
3134,27,25,Chicken Biryani,29/09/23,17:43:07,Pending,426
3135,10,68,Chole Bhature,17/11/23,19:12:59,Cancelled,242
3136,16,6,Masala Dosa,16/12/24,17:21:09,Completed,226
3137,21,60,Prawn Masala,05/01/24,06:18:38,Cancelled,529
3138,30,65,Egg Curry,06/06/24,08:51:35,Pending,467
3139,15,23,Chole Bhature,11/06/23,03:13:45,Cancelled,167
3140,18,50,Chicken Biryani,29/09/23,04:57:09,Pending,465
3141,20,21,Prawn Masala,11/07/23,05:43:28,Pending,270
3142,25,54,Chole Bhature,07/02/23,11:52:02,Pending,397
3143,3,60,Masala Dosa,10/12/24,12:27:46,Pending,331
3144,4,44,Burger,21/03/23,22:21:35,Cancelled,381
3145,31,51,Burger,16/07/23,23:43:43,Completed,338
3146,23,47,Burger,17/03/24,14:19:44,Pending,481
3147,29,18,Egg Curry,21/04/24,11:31:44,Pending,458
3148,19,14,Mutton Rogan Josh,29/11/23,01:57:50,Completed,197
3149,2,10,Mutton Rogan Josh,29/04/23,06:12:02,Cancelled,246
3150,4,31,Paneer Butter Masala,10/09/24,04:06:25,Completed,165
3151,21,21,Mutton Rogan Josh,30/03/23,06:50:43,Pending,394
3152,5,46,Chole Bhature,24/01/24,12:29:46,Completed,561
3153,25,18,Prawn Masala,05/02/23,22:14:13,Completed,256
3154,23,43,Pasta Alfredo,04/09/23,08:13:58,Pending,181
3155,12,39,Chole Bhature,26/04/24,08:54:57,Cancelled,192
3156,13,44,Burger,24/05/24,04:10:47,Pending,451
3157,2,18,Paneer Butter Masala,30/11/24,08:16:28,Cancelled,560
3158,18,46,Paneer Lababdar,07/05/24,17:47:25,Cancelled,282
3159,1,24,Burger,03/05/24,06:40:08,Pending,352
3160,3,11,Mutton Rogan Josh,02/10/23,05:39:02,Pending,311
3161,13,52,Masala Dosa,19/04/23,20:46:26,Cancelled,165
3162,23,39,Egg Curry,14/11/23,18:04:34,Completed,408
3163,14,17,Egg Curry,09/04/23,10:08:31,Pending,417
3164,18,51,Masala Dosa,14/12/24,15:40:25,Completed,426
3165,3,52,Prawn Masala,02/09/24,09:58:11,Pending,300
3166,1,21,Burger,31/03/24,13:43:54,Completed,240
3167,26,25,Masala Dosa,15/12/24,02:31:07,Completed,451
3168,14,50,Chole Bhature,08/04/23,23:37:19,Cancelled,246
3169,18,30,Prawn Masala,26/12/23,18:45:06,Completed,307
3170,4,38,Burger,13/02/24,15:45:37,Completed,526
3171,6,11,Paneer Butter Masala,09/05/23,14:15:22,Cancelled,500
3172,1,21,Pasta Alfredo,31/03/23,22:55:12,Pending,529
3173,31,31,Prawn Masala,21/04/23,15:35:46,Pending,280
3174,22,35,Prawn Masala,10/12/24,02:52:02,Pending,405
3175,24,17,Paneer Butter Masala,02/04/23,21:25:08,Completed,206
3176,10,12,Chicken Biryani,30/01/24,19:00:19,Completed,556
3177,6,63,Samosa,18/10/24,02:40:30,Completed,380
3178,13,8,Masala Dosa,06/01/24,02:04:23,Pending,322
3179,5,48,Pasta Alfredo,12/04/24,04:00:11,Pending,345
3180,12,59,Samosa,24/09/23,20:16:58,Cancelled,358
3181,21,65,Prawn Masala,19/12/24,13:09:07,Cancelled,483
3182,6,30,Masala Dosa,12/05/23,23:59:08,Cancelled,367
3183,20,45,Pasta Alfredo,16/02/23,05:11:30,Cancelled,542
3184,3,4,Egg Curry,14/07/23,06:38:15,Completed,382
3185,3,15,Prawn Masala,16/12/23,13:33:14,Cancelled,554
3186,29,42,Chole Bhature,01/04/23,15:18:27,Completed,242
3187,20,68,Paneer Butter Masala,24/11/24,05:25:23,Cancelled,440
3188,11,44,Mutton Rogan Josh,31/10/23,07:07:31,Pending,525
3189,27,25,Chole Bhature,15/11/24,12:27:18,Completed,162
3190,21,4,Masala Dosa,22/12/23,00:47:36,Pending,589
3191,5,25,Pasta Alfredo,06/03/24,07:52:52,Completed,230
3192,16,3,Paneer Lababdar,06/03/24,06:40:24,Completed,399
3193,30,5,Paneer Lababdar,28/07/23,14:39:10,Pending,158
3194,4,5,Mutton Rogan Josh,31/03/24,02:24:33,Pending,589
3195,15,44,Masala Dosa,06/05/23,14:51:08,Cancelled,554
3196,14,43,Masala Dosa,27/07/24,15:54:42,Cancelled,597
3197,12,41,Chole Bhature,28/03/24,03:40:18,Completed,536
3198,17,46,Paneer Lababdar,04/01/23,16:30:41,Cancelled,566
3199,14,8,Paneer Lababdar,10/06/24,16:58:37,Pending,336
3200,10,55,Paneer Lababdar,05/01/24,00:42:07,Pending,592
3201,26,9,Samosa,26/12/24,10:32:33,Completed,279
3202,30,27,Egg Curry,12/06/24,19:44:23,Completed,405
3203,21,2,Mutton Rogan Josh,03/06/23,05:55:30,Pending,225
3204,20,14,Paneer Butter Masala,06/03/24,23:11:20,Completed,356
3205,17,32,Chole Bhature,13/08/24,06:58:14,Cancelled,497
3206,6,53,Egg Curry,19/07/24,03:23:15,Cancelled,235
3207,26,29,Pasta Alfredo,06/11/24,02:50:43,Pending,484
3208,17,17,Chicken Biryani,28/03/23,09:40:52,Completed,375
3209,21,47,Burger,16/06/23,23:32:47,Completed,513
3210,22,4,Egg Curry,19/04/23,04:42:21,Completed,259
3211,18,37,Samosa,04/01/24,10:58:35,Cancelled,473
3212,19,17,Mutton Rogan Josh,02/11/23,14:09:56,Pending,259
3213,11,4,Burger,04/10/24,09:57:31,Cancelled,330
3214,1,3,Pasta Alfredo,05/09/24,00:17:58,Cancelled,380
3215,13,33,Chole Bhature,05/11/24,01:37:17,Cancelled,391
3216,30,15,Chole Bhature,16/04/23,02:37:21,Pending,393
3217,1,68,Paneer Lababdar,12/03/24,21:09:48,Completed,245
3218,2,7,Paneer Lababdar,29/10/24,13:24:42,Pending,263
3219,27,8,Paneer Lababdar,12/01/23,11:15:25,Completed,306
3220,22,45,Chole Bhature,17/01/24,20:51:08,Completed,151
3221,30,24,Burger,18/06/24,12:25:36,Pending,457
3222,1,10,Chicken Biryani,10/10/23,08:41:09,Pending,255
3223,1,59,Burger,23/10/23,01:02:40,Completed,322
3224,30,31,Egg Curry,13/05/24,21:23:42,Completed,455
3225,9,68,Samosa,22/05/24,07:22:54,Completed,390
3226,1,35,Prawn Masala,12/12/24,05:23:01,Completed,246
3227,17,19,Prawn Masala,23/09/23,05:31:44,Cancelled,311
3228,18,4,Egg Curry,25/05/23,12:46:53,Pending,574
3229,19,12,Burger,17/02/24,21:06:11,Completed,198
3230,11,38,Samosa,11/04/24,14:05:23,Pending,347
3231,10,18,Chole Bhature,03/04/23,19:50:39,Pending,304
3232,9,3,Egg Curry,03/06/23,22:28:33,Pending,200
3233,2,43,Egg Curry,05/02/24,07:37:40,Completed,516
3234,20,23,Paneer Lababdar,06/11/23,23:52:44,Pending,425
3235,27,44,Pasta Alfredo,06/07/23,22:50:09,Pending,331
3236,25,39,Paneer Butter Masala,08/04/23,07:23:08,Completed,503
3237,2,47,Prawn Masala,31/08/23,15:03:10,Pending,163
3238,30,28,Samosa,30/05/24,13:45:34,Pending,170
3239,8,20,Masala Dosa,05/04/23,04:01:56,Pending,475
3240,17,1,Masala Dosa,19/05/24,15:48:30,Completed,455
3241,4,56,Samosa,29/08/24,09:22:12,Pending,525
3242,32,31,Paneer Lababdar,15/04/23,22:02:56,Pending,542
3243,28,56,Chole Bhature,06/05/24,19:35:59,Pending,376
3244,2,30,Paneer Butter Masala,30/03/23,10:22:24,Completed,283
3245,20,49,Mutton Rogan Josh,21/10/23,03:39:42,Pending,538
3246,30,36,Egg Curry,14/09/23,09:41:06,Cancelled,241
3247,19,39,Paneer Lababdar,06/03/24,03:24:58,Completed,150
3248,5,48,Paneer Lababdar,17/02/23,22:08:22,Pending,177
3249,9,23,Mutton Rogan Josh,29/11/23,01:24:50,Cancelled,320
3250,4,26,Prawn Masala,10/05/23,05:07:41,Completed,170
3251,1,11,Chole Bhature,07/01/23,06:11:02,Completed,354
3252,13,20,Egg Curry,25/04/23,08:23:26,Pending,470
3253,4,31,Paneer Lababdar,13/07/23,02:13:41,Completed,324
3254,30,55,Chole Bhature,12/11/23,00:05:58,Cancelled,600
3255,26,13,Masala Dosa,15/07/23,09:58:40,Pending,428
3256,22,38,Mutton Rogan Josh,23/11/23,14:59:25,Completed,537
3257,16,56,Masala Dosa,06/05/23,03:25:55,Cancelled,390
3258,7,49,Samosa,28/01/24,18:38:02,Completed,264
3259,22,32,Chicken Biryani,18/12/23,22:24:42,Pending,393
3260,6,63,Chicken Biryani,26/01/23,21:57:48,Cancelled,555
3261,27,22,Chole Bhature,28/05/23,22:19:57,Pending,453
3262,23,62,Paneer Lababdar,15/11/24,21:49:54,Completed,455
3263,5,32,Chole Bhature,31/01/23,15:53:35,Cancelled,377
3264,4,34,Burger,01/08/23,08:18:28,Completed,465
3265,17,22,Paneer Butter Masala,19/12/24,00:43:43,Completed,160
3266,31,13,Chicken Biryani,20/02/23,15:08:00,Completed,573
3267,30,63,Chole Bhature,23/03/24,14:42:57,Pending,375
3268,1,12,Masala Dosa,19/12/23,23:04:14,Completed,182
3269,8,58,Paneer Butter Masala,20/07/24,12:14:32,Pending,256
3270,31,57,Samosa,06/02/24,08:24:26,Completed,349
3271,8,1,Samosa,03/04/23,16:51:10,Cancelled,453
3272,13,63,Egg Curry,11/09/24,20:40:13,Completed,278
3273,5,34,Samosa,06/05/23,04:24:33,Pending,486
3274,23,6,Pasta Alfredo,08/12/23,15:33:15,Cancelled,457
3275,29,12,Egg Curry,20/07/23,08:02:41,Pending,456
3276,13,41,Pasta Alfredo,13/02/23,10:24:41,Pending,528
3277,13,51,Samosa,21/04/24,14:35:51,Completed,286
3278,21,47,Chicken Biryani,06/03/24,21:54:41,Cancelled,490
3279,24,4,Chicken Biryani,23/05/23,15:22:23,Pending,448
3280,25,62,Pasta Alfredo,20/11/23,10:52:42,Completed,491
3281,27,22,Prawn Masala,03/09/24,14:14:31,Cancelled,467
3282,12,62,Chole Bhature,16/12/24,21:57:52,Pending,214
3283,18,10,Pasta Alfredo,06/11/24,20:28:54,Pending,523
3284,2,19,Paneer Butter Masala,19/07/24,14:39:38,Cancelled,504
3285,6,4,Mutton Rogan Josh,31/07/24,10:59:42,Pending,280
3286,5,38,Prawn Masala,31/01/24,21:51:51,Cancelled,212
3287,5,19,Chicken Biryani,26/07/23,09:21:26,Cancelled,395
3288,24,24,Burger,21/04/24,15:36:16,Completed,372
3289,12,9,Paneer Lababdar,28/12/24,12:45:32,Cancelled,155
3290,2,54,Egg Curry,07/01/24,19:19:48,Completed,463
3291,1,59,Chole Bhature,04/04/24,10:40:05,Completed,253
3292,16,65,Paneer Lababdar,11/07/23,16:00:04,Pending,586
3293,3,30,Samosa,10/12/23,06:59:03,Cancelled,457
3294,32,25,Pasta Alfredo,20/04/23,03:08:40,Completed,555
3295,5,28,Masala Dosa,24/02/23,22:51:55,Cancelled,509
3296,6,25,Pasta Alfredo,13/06/24,18:52:06,Pending,222
3297,5,28,Chole Bhature,21/10/23,22:13:51,Completed,493
3298,27,22,Egg Curry,24/08/23,07:05:18,Completed,384
3299,21,30,Samosa,01/12/24,03:40:33,Pending,512
3300,20,54,Egg Curry,17/08/24,05:57:31,Completed,160
3301,31,56,Paneer Lababdar,24/12/23,02:14:40,Cancelled,201
3302,8,34,Prawn Masala,01/02/24,12:38:13,Cancelled,259
3303,13,61,Burger,28/08/24,23:01:04,Pending,556
3304,5,14,Pasta Alfredo,09/02/23,05:51:54,Pending,512
3305,25,60,Burger,12/01/24,15:55:41,Cancelled,197
3306,16,51,Egg Curry,12/09/24,06:56:18,Cancelled,458
3307,8,13,Chole Bhature,15/03/23,15:48:32,Cancelled,150
3308,31,59,Pasta Alfredo,24/03/24,09:00:47,Pending,527
3309,26,13,Samosa,09/10/23,12:51:48,Pending,585
3310,26,68,Paneer Butter Masala,24/02/24,20:09:17,Cancelled,444
3311,26,47,Samosa,18/06/23,01:36:29,Cancelled,360
3312,12,29,Samosa,22/07/23,21:05:28,Completed,532
3313,2,10,Prawn Masala,15/07/24,12:45:08,Pending,512
3314,29,39,Egg Curry,06/08/23,07:00:25,Cancelled,589
3315,31,5,Egg Curry,21/03/24,19:24:29,Completed,185
3316,2,18,Paneer Lababdar,31/01/23,18:52:26,Completed,599
3317,22,67,Egg Curry,11/03/23,14:45:39,Pending,393
3318,9,9,Chole Bhature,16/07/23,22:39:11,Cancelled,510
3319,32,29,Burger,27/06/23,00:20:45,Completed,531
3320,11,31,Samosa,18/02/23,10:17:11,Pending,238
3321,17,23,Prawn Masala,10/07/23,15:36:30,Cancelled,578
3322,15,35,Chicken Biryani,25/05/24,22:33:49,Pending,224
3323,17,66,Masala Dosa,20/04/23,06:21:37,Pending,524
3324,13,24,Burger,28/09/24,13:01:49,Cancelled,365
3325,14,29,Chicken Biryani,27/03/24,10:00:32,Pending,319
3326,30,12,Chole Bhature,03/03/23,17:52:49,Pending,384
3327,12,8,Chole Bhature,15/11/23,01:28:04,Pending,354
3328,26,33,Paneer Lababdar,09/11/23,04:54:37,Completed,522
3329,20,44,Burger,11/12/24,23:07:20,Pending,565
3330,19,61,Prawn Masala,31/03/24,01:51:59,Completed,208
3331,24,19,Paneer Butter Masala,26/05/24,15:24:19,Pending,276
3332,30,44,Samosa,19/05/24,08:34:30,Pending,520
3333,22,12,Egg Curry,14/08/23,09:38:07,Cancelled,583
3334,32,62,Samosa,24/06/24,19:31:26,Completed,268
3335,19,37,Samosa,24/06/23,13:30:48,Pending,153
3336,32,41,Chole Bhature,22/04/24,15:57:15,Cancelled,254
3337,11,68,Prawn Masala,26/06/24,03:49:40,Cancelled,522
3338,30,50,Chole Bhature,24/02/24,22:06:10,Cancelled,460
3339,18,60,Pasta Alfredo,05/04/24,19:38:29,Cancelled,208
3340,6,13,Mutton Rogan Josh,17/12/24,23:09:16,Pending,519
3341,21,19,Chicken Biryani,17/02/23,04:51:39,Pending,288
3342,7,30,Samosa,10/02/24,12:08:22,Pending,516
3343,6,22,Samosa,03/01/23,23:41:55,Pending,377
3344,21,27,Prawn Masala,11/04/24,21:13:32,Completed,167
3345,19,39,Mutton Rogan Josh,24/04/23,14:30:25,Cancelled,496
3346,32,52,Chole Bhature,15/12/24,01:59:29,Cancelled,320
3347,2,20,Masala Dosa,20/08/23,15:49:15,Cancelled,154
3348,27,28,Burger,18/09/24,07:35:48,Pending,404
3349,6,27,Burger,04/11/23,03:28:31,Completed,544
3350,28,38,Chole Bhature,17/11/24,06:40:25,Pending,193
3351,2,56,Egg Curry,12/08/23,09:05:21,Pending,316
3352,14,52,Prawn Masala,08/05/23,15:45:22,Completed,579
3353,22,11,Burger,25/01/23,08:36:09,Cancelled,309
3354,18,49,Pasta Alfredo,20/07/24,20:27:56,Cancelled,351
3355,30,32,Masala Dosa,10/04/23,06:36:35,Completed,195
3356,17,66,Egg Curry,11/07/23,22:58:08,Completed,596
3357,13,34,Egg Curry,20/01/24,12:18:20,Pending,215
3358,27,4,Paneer Lababdar,08/04/24,14:18:36,Completed,426
3359,29,53,Prawn Masala,15/05/24,22:13:34,Pending,296
3360,7,12,Paneer Butter Masala,21/11/23,04:03:08,Pending,309
3361,24,17,Paneer Lababdar,27/09/24,23:21:50,Completed,290
3362,9,52,Burger,03/09/23,22:33:47,Pending,530
3363,26,42,Masala Dosa,08/08/24,04:52:59,Cancelled,517
3364,17,3,Chole Bhature,13/04/23,06:38:57,Completed,527
3365,16,42,Samosa,13/01/24,12:12:34,Completed,576
3366,1,39,Pasta Alfredo,03/02/24,05:15:43,Cancelled,436
3367,29,41,Samosa,22/12/23,18:34:51,Pending,208
3368,13,8,Masala Dosa,28/04/24,08:39:06,Cancelled,284
3369,5,16,Chole Bhature,30/12/23,23:27:12,Pending,160
3370,8,40,Masala Dosa,18/07/24,17:40:15,Completed,493
3371,21,4,Mutton Rogan Josh,03/07/24,04:22:05,Pending,587
3372,18,57,Chicken Biryani,21/07/24,21:47:02,Cancelled,241
3373,7,61,Chole Bhature,22/01/24,00:34:58,Cancelled,510
3374,5,62,Mutton Rogan Josh,25/03/24,18:55:22,Pending,420
3375,8,20,Chicken Biryani,16/01/23,17:37:57,Cancelled,430
3376,9,12,Samosa,28/10/24,10:05:59,Completed,321
3377,29,48,Pasta Alfredo,20/09/24,16:16:05,Pending,454
3378,9,65,Burger,13/10/24,04:06:00,Completed,540
3379,19,8,Mutton Rogan Josh,31/08/23,16:12:10,Pending,387
3380,23,3,Pasta Alfredo,05/11/23,07:26:23,Pending,338
3381,15,35,Egg Curry,27/01/24,04:27:25,Completed,225
3382,29,43,Masala Dosa,20/04/24,02:56:34,Completed,594
3383,12,68,Pasta Alfredo,01/09/24,05:50:22,Cancelled,519
3384,11,61,Chole Bhature,12/10/24,00:25:47,Completed,188
3385,27,45,Masala Dosa,17/02/23,22:37:12,Cancelled,434
3386,21,29,Masala Dosa,10/08/24,10:08:43,Cancelled,592
3387,16,25,Chole Bhature,23/12/24,21:05:18,Completed,191
3388,2,37,Egg Curry,18/10/23,04:39:31,Pending,513
3389,24,14,Chicken Biryani,14/10/23,10:00:23,Completed,302
3390,26,12,Prawn Masala,26/05/23,00:47:26,Cancelled,216
3391,8,23,Paneer Lababdar,30/07/24,08:51:42,Completed,226
3392,20,63,Chicken Biryani,22/11/23,18:54:24,Cancelled,407
3393,28,60,Burger,20/04/24,18:27:02,Cancelled,277
3394,25,7,Pasta Alfredo,20/07/23,15:25:30,Pending,348
3395,10,8,Egg Curry,21/02/24,19:28:43,Cancelled,316
3396,27,8,Mutton Rogan Josh,12/11/23,21:28:33,Pending,339
